,"THE VILLAGE HAS ALSO ANNEXED AREAS FROM THE RACINE COUNTY FIRM PANELS 550347 0045B AND 0070B DATED 4/1/1982.",,,,,,,,,,,,,,
"550660#","SUAMICO, VILLAGE OF",,"BROWN COUNTY",,,,,="08/18/09",,="03/17/14",,="05/24/04",,,"No"
,"USE THE BROWN COUNTY (550020) FIRM PANELS 0025, 0050, 0075 AND 0100 ",,,,,,,,,,,,,,
"550197B","SULLIVAN, VILLAGE OF",,"JEFFERSON COUNTY",,,="04/12/74",,="09/18/85",,="02/04/15(M)",,="09/18/85",,,"No"
"550663#","SUMMIT, VILLAGE OF",,"WAUKESHA COUNTY",,,,,="02/19/14",,"11/05/14",,"12/11/13",,,"No"
"550573#","SUN PRAIRIE, CITY OF",,"DANE COUNTY",,,"11/04/73",,="01/17/91",,="09/17/14",,"12/11/95",,,"No"
"550116#","SUPERIOR, CITY OF",,"DOUGLAS COUNTY",,,="06/28/74",,="04/03/78",,="02/02/12",,="04/03/78",,,"No"
"550300#","SURING, VILLAGE OF",,"OCONTO COUNTY",,,="05/03/74",,"12/01/83",,"10/06/10",,"12/01/83",,,"No"
,,"Page 479 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
"550490#","SUSSEX, VILLAGE OF",,"WAUKESHA COUNTY",,,="04/12/74",,="06/19/89",,"11/05/14",,="06/19/89",,,"No"
"550190#","TAYLOR,VILLAGE OF",,"JACKSON COUNTY",,,"12/07/73",,="06/01/87",,="09/28/12",,="06/01/87",,,"No"
"550106#","THERESA, VILLAGE OF",,"DODGE COUNTY",,,"12/07/73",,="07/16/80",,="05/19/14",,="07/16/80",,,"No"
"550318#","THIENSVILLE, VILLAGE OF",,"OZAUKEE COUNTY",,,="05/24/74",,="08/01/78",,"12/04/07",,="08/01/78",,,"No"
"550055#","THORP, CITY OF",,"CLARK COUNTY",,,="05/24/74",,="08/15/84",,="07/06/10",,="08/15/84",,,"No"
"550422","TIGERTON, VILLAGE OF",,"SHAWANO COUNTY",,,="05/24/74",,="07/17/86",,="07/17/86",,="07/17/86",,,"No"
"550291#","TOMAH, CITY OF",,"MONROE COUNTY",,,="05/31/74",,="08/17/81",,="01/20/10",,="08/17/81",,,"No"
"550235#","TOMAHAWK, CITY OF",,"LINCOLN COUNTY",,,,,="09/04/85",,="08/16/11",,="09/04/85",,,"No"
"555585#","TREMPEALEAU COUNTY *",,"TREMPEALEAU COUNTY",,,,,"12/22/72",,="04/04/11",,"12/22/72",,,"No"
"555584#","TREMPEALEAU, VILLAGE OF",,"TREMPEALEAU COUNTY",,,,,"12/12/72",,="04/04/11",,"12/12/72",,,"No"
"550211#","TWIN LAKES, VILLAGE OF",,"KENOSHA COUNTY",,,="06/07/74",,="06/01/82",,="06/19/12",,="06/01/82",,,"No"
"550243#","TWO RIVERS, CITY OF",,"MANITOWOC COUNTY",,,="01/09/74",,="04/03/78",,="08/02/11",,="04/03/78",,,"No"
"550207#","UNION CENTER, VILLAGE OF",,"JUNEAU COUNTY",,,"11/15/74",,="09/18/91",,"10/16/12",,="03/13/13",,,"No"
"550586#","UNION GROVE, VILLAGE OF",,"RACINE COUNTY",,,,,="06/17/86",,="05/02/12",,="06/17/86",,,"No"
"550450#","VERNON COUNTY *",,"VERNON COUNTY",,,="01/03/75",,="09/29/78",,"11/02/12",,="09/29/78",,,"No"
"550092#","VERONA, CITY OF",,"DANE COUNTY",,,"12/07/73",,="08/01/80",,="09/17/14",,="08/01/80",,,"No"
"550605#","VILAS COUNTY *",,"VILAS COUNTY",,,="04/17/81",,="06/05/12",,="06/05/12(M)",,="02/21/14",,,"No"
"550460A","VIOLA, VILLAGE OF",,"VERNON COUNTY/RICHLAND COUNTY",,,"12/17/73",,="06/04/90",,"12/08/16",,="06/04/90",,,"No"
"550183#","WALES, VILLAGE OF",,"WAUKESHA COUNTY",,,,,"11/19/08",,"11/05/14(M)",,"12/12/14",,,"No"
"550462#","WALWORTH COUNTY *",,"WALWORTH COUNTY",,,="05/27/77",,="08/15/83",,="09/03/14",,="08/15/83",,,"No"
"550351#","WALWORTH, VILLAGE OF",,"WALWORTH COUNTY",,,,,"10/02/09",,"(NSFHA)",,"11/19/09",,,"No"
"550606#","WASHBURN COUNTY*",,"WASHBURN COUNTY",,,="01/09/81",,="06/08/98",,"10/02/12",,="06/30/99",,,"No"
"550019#","WASHBURN, CITY OF",,"BAYFIELD COUNTY",,,="05/31/74",,"11/02/95",,"12/16/11",,"11/02/95",,,"No"
"550471B","WASHINGTON COUNTY *",,"WASHINGTON COUNTY",,,="08/12/77",,="09/01/83",,"10/16/15",,="09/01/83",,,"No"
"550354#","WATERFORD, VILLAGE OF",,"RACINE COUNTY",,,"12/17/73",,="01/02/81",,="05/02/12",,="01/02/81",,,"No"
"550198B","WATERLOO, CITY OF",,"JEFFERSON COUNTY",,,"12/28/73",,="09/18/85",,="02/04/15",,="09/18/85",,,"No"
"550107B","WATERTOWN, CITY OF",,"JEFFERSON COUNTY/DODGE COUNTY",,,="05/31/74",,="04/01/81",,="02/04/15",,="04/01/81",,,"No"
"550476#","WAUKESHA COUNTY*",,"WAUKESHA COUNTY",,,="06/17/77",,="08/01/83",,"11/05/14",,="08/01/83",,,"No"
"550491#","WAUKESHA, CITY OF",,"WAUKESHA COUNTY",,,="02/08/74",,="09/02/82",,"11/05/14",,="09/02/82",,,"No"
"550093#","WAUNAKEE, VILLAGE OF",,"DANE COUNTY",,,"12/17/73",,="05/01/78",,="09/17/14",,="05/01/78",,,"No"
"550492#","WAUPACA COUNTY*",,"WAUPACA COUNTY",,,="08/15/77",,="02/17/78",,="01/20/10",,="08/15/77",,,"No"
"550502#","WAUPACA, CITY OF",,"WAUPACA COUNTY",,,"12/28/73",,="08/03/89",,="01/20/10",,="08/03/89",,,"No"
"550108#","WAUPUN, CITY OF",,"FOND DU LAC COUNTY/DODGE COUNTY",,,="01/09/74",,="08/15/84",,="05/19/14",,="08/15/84",,,"No"
"550258B","WAUSAU, CITY OF",,"MARATHON COUNTY",,,,,="01/05/78",,="09/28/18",,="01/05/78",,,"No"
"550264","WAUSAUKEE, VILLAGE OF",,"MARINETTE COUNTY",,,="05/24/74",,="07/01/87",,="07/01/87(L)",,="07/01/87",,,"No"
"550540#","WAUSHARA COUNTY*",,"WAUSHARA COUNTY",,,="06/17/77",,"11/06/91",,="06/18/13",,"11/02/91",,,"No"
"550506#","WAUTOMA, CITY OF",,"WAUSHARA COUNTY",,,="05/17/74",,="06/18/13",,="06/18/13(M)",,="06/18/13",,,"No"
"550284#","WAUWATOSA, CITY OF",,"MILWAUKEE COUNTY",,,"12/21/73",,"12/01/78",,="09/26/08",,"12/01/78",,,"No"
"555586#","WAUZEKA, VILLAGE OF",,"CRAWFORD COUNTY",,,,,="04/20/73",,"10/16/15",,="09/30/19",,,"No"
"550285#","WEST ALLIS, CITY OF",,"MILWAUKEE COUNTY",,,="04/12/74",,="04/15/81",,="09/26/08",,="04/15/81",,,"No"
"550407#","WEST BARABOO, VILLAGE OF",,"SAUK COUNTY",,,="01/16/74",,="09/19/84",,"11/20/13",,="09/19/84",,,"No"
"550475#","WEST BEND, CITY OF",,"WASHINGTON COUNTY",,,"12/28/73",,="08/02/82",,"11/20/13",,="08/02/82",,,"No"
"550561#","WEST MILWAUKEE, VILLAGE OF",,"MILWAUKEE COUNTY",,,,,="09/26/08",,"(NSFHA)",,="09/28/78",,,"No"
"550560#","WEST SALEM, VILLAGE OF",,"LA CROSSE COUNTY",,,="04/03/81",,"12/15/82",,="01/06/12",,="04/17/86",,,"No"
"550269#","WESTFIELD, VILLAGE OF",,"MARQUETTE COUNTY",,,="05/24/74",,="01/17/91",,"12/18/12",,="01/17/91",,,"No"
"550323B","WESTON, VILLAGE OF",,"MARATHON COUNTY",,,,,="07/22/10",,"(NSFHA)",,="04/10/08",,,"No"
,"THE VILLAGE OF WESTON ADOPTED PANEL 550245 0400B OF THE 8/3/1981 MARATHON COUNTY FIRM.",,,,,,,,,,,,,,
"550503#","WEYAUWEGA, CITY OF",,"WAUPACA COUNTY",,,"12/17/73",,="07/01/87",,="01/20/10",,="07/01/87",,,"No"
"550124#","WHEELER, VILLAGE OF",,"DUNN COUNTY",,,="08/02/74",,="03/15/84",,"12/02/11",,="03/15/84",,,"No"
,,"Page 480 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
"550286#","WHITEFISH BAY, VILLAGE OF",,"MILWAUKEE COUNTY",,,="02/22/74",,="05/01/87",,="09/26/08(M)",,="05/01/87",,,"No"
"550449#","WHITEHALL, CITY OF",,"TREMPEALEAU COUNTY",,,"12/17/73",,"11/16/90",,="04/04/11",,"11/16/90",,,"No"
"550200B","WHITEWATER, CITY OF",,"JEFFERSON COUNTY/WALWORTH COUNTY",,,="01/09/74",,="06/01/82",,="02/04/15",,="06/01/82",,,"No"
"550607#","WHITING, VILLAGE OF",,"PORTAGE COUNTY",,,"10/09/81",,="01/18/84",,="07/20/09",,="02/15/84",,,"No"
"550507#","WILD ROSE, VILLAGE OF",,"WAUSHARA COUNTY",,,="05/31/74",,="09/30/88",,="06/18/13(M)",,="09/30/88",,,"No"
"550389#","WILSON, VILLAGE OF",,"ST. CROIX COUNTY",,,="08/30/74",,="05/01/87",,="03/16/09",,="05/01/87",,,"No"
"550292#","WILTON, VILLAGE OF",,"MONROE COUNTY",,,="05/17/74",,"10/15/85",,="01/20/10",,"10/15/85",,,"No"
"550355#","WIND POINT, VILLAGE OF",,"RACINE COUNTY",,,="06/28/74",,="09/30/80",,="05/02/12",,="09/30/80",,,"No"
"550634D","WINDSOR, VILLAGE OF",,"DANE COUNTY",,,,,="09/17/14",,="09/17/14",,="04/13/18",,,"No"
,"Community has adopted Dane County and incorporated communities FIRM dated June 16, 2016 (55025CIND0D)
And Map Panel Numbers
55025C0088H, 55025C0089H, 55025C0100G, 55025C0115H, 55025C0251H, 55025C0252H,55025C0253H, 55025C0254H, 55025C0258H, 55025C02",,,,,,,,,,,,,,
"550537#","WINNEBAGO COUNTY *",,"WINNEBAGO COUNTY",,,="02/18/77",,="02/04/81",,="03/17/03",,="02/04/81",,,"No"
"550512#","WINNECONNE, VILLAGE OF",,"WINNEBAGO COUNTY",,,="01/16/74",,="08/01/80",,="03/17/03",,="08/01/80",,,"No"
"550065C","WISCONSIN DELLS, CITY OF",,"ADAMS COUNTY/JUNEAU COUNTY/COLUMBIA COUNTY/SAUK COUNTY",,,"12/17/73",,"12/18/84",,="05/16/16",,"12/18/84",,,"No"
"555587#","WISCONSIN RAPIDS, CITY OF",,"WOOD COUNTY",,,,,="09/14/73",,="02/17/10",,="09/14/73",,,"No"
"550423","WITTENBERG, VILLAGE OF",,"SHAWANO COUNTY",,,="05/24/74",,="09/27/85",,="09/27/85(M)",,="09/27/85",,,"No"
"550208#","WONEWOC, VILLAGE OF",,"JUNEAU COUNTY",,,"12/07/73",,="09/30/88",,"10/16/12",,="09/30/88",,,"No"
"550513#","WOOD COUNTY *",,"WOOD COUNTY",,,,,="03/15/78",,="02/17/10",,="03/15/78",,,"No"
"550156#","WOODMAN, VILLAGE OF",,"GRANT COUNTY",,,="01/16/74",,="09/02/11",,="02/03/16",,="05/04/12",,,"No"
"550390#","WOODVILLE, VILLAGE OF",,"ST. CROIX COUNTY",,,="05/24/74",,="05/04/89",,="03/16/09",,="05/04/89",,,"No"
"550025#","WRIGHTSTOWN, VILLAGE OF",,"OUTAGAMIE COUNTY/BROWN COUNTY",,,="08/22/75",,="05/19/81",,="03/17/14",,="05/19/81",,,"No"
"550293#","WYEVILLE, VILLAGE OF",,"MONROE COUNTY",,,="08/23/74",,="03/01/84",,="01/20/10",,="03/01/84",,,"No"
"550066C","WYOCENA, VILLAGE OF",,"COLUMBIA COUNTY",,,="04/12/74",,="01/18/84",,="05/16/16",,="01/18/84",,,"No"
"550635","YORKVILLE, VILLAGE OF",,"RACINE COUNTY",,,,,,," ",,="07/18/19",,,"No"
,"The Village of Yorkville boundary is the land area identified as the Township of Yorkville excluding the incorporated area identified as the Village of Union Grove. ",,,,,,,,,,,,,,
"550362A","YUBA, VILLAGE OF",,"RICHLAND COUNTY",,,"11/08/74",,="07/01/87",,"12/08/16",,="07/01/87",,,"No"
,"** WYOMING **",,,,,,,,,,,,,,
"560068#","AFTON, TOWN OF",,"LINCOLN COUNTY",,,="06/21/77",,="02/19/86",,"11/16/11(M)",,="02/19/86",,,"No"
"560001#","ALBANY COUNTY*",,"ALBANY COUNTY",,,="08/23/77",,"10/01/86",,="06/16/11(M)",,"10/01/86",,,"No"
"560009#","BAGGS, TOWN OF",,"CARBON COUNTY",,,"11/22/74",,="08/16/88",,="08/16/88",,="08/16/88",,,"No"
"560069#","BASIN, TOWN OF",,"BIG HORN COUNTY",,,,,="02/19/14",,="02/19/14",,="02/19/14",,,"No"
"560103#","BEAR RIVER, TOWN OF",,"UINTA COUNTY",,,,,="02/17/10",,="02/17/10(M)",,"10/12/01",,,"No"
,"USE UINTA COUNTY (560053) FIRM PANELS 0150 AND 0275.",,,,,,,,,,,,,,
"560004#","BIG HORN COUNTY*",,"BIG HORN COUNTY",,,="08/02/77",,"11/01/98",,="02/19/14",,"11/01/98",,,"No"
"560070","BIG PINEY, TOWN OF",,"SUBLETTE COUNTY",,,="01/24/75",,,,"(NSFHA)",,="02/02/84",,,"No"
"560027#","BUFFALO, CITY OF",,"JOHNSON COUNTY",,,="04/05/74",,="05/15/78",,="04/03/84",,="05/15/78",,,"No"
"560083#","BURNS, TOWN OF",,"LARAMIE COUNTY",,,,,="01/17/07",,="01/17/07",,="01/13/08",,,"No"
"560081#","CAMPBELL COUNTY *",,"CAMPBELL COUNTY",,,="07/18/78",,="05/15/84",,="01/02/08",,="05/15/84",,,"No"
"560008#","CARBON COUNTY*",,"CARBON COUNTY",,,="05/16/78",,="01/16/87",,="01/16/87(M)",,="01/16/87",,,"No"
"560037B","CASPER, CITY OF",,"NATRONA COUNTY",,,="03/08/74",,="09/15/77",,="05/18/15",,="09/15/77",,,"No"
,,"Page 481 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
"560030#","CHEYENNE, CITY OF",,"LARAMIE COUNTY",,,="06/28/74",,="09/30/77",,="01/17/07",,="09/30/77",,,"No"
"560041","CHUGWATER, TOWN OF",,"PLATTE COUNTY",,,"12/13/74",,="09/01/00",,="09/01/00(L)",,="09/01/00",,,"No"
"560107#","CLEARMONT, TOWN OF",,"SHERIDAN COUNTY",,,,,="01/16/14",,="01/16/14",,="02/10/14",,,"No"
"560038#","CODY, CITY OF",,"PARK COUNTY",,,="06/28/74",,="06/18/10",,="06/18/10(M)",,="02/02/84",,,"No"
"560033#","COKEVILLE,TOWN OF",,"LINCOLN COUNTY",,,"11/08/74",,="02/19/87",,"11/16/11",,="02/19/87",,,"No"
"560082#","CONVERSE COUNTY*",,"CONVERSE COUNTY",,,="02/21/78",,="04/05/88",,"11/04/09",,="04/05/88",,,"No"
"560045#","DAYTON, TOWN OF",,"SHERIDAN COUNTY",,,="09/06/74",,="08/01/08",,="01/16/14(M)",,="08/01/08",,,"No"
"560034#","DIAMONDVILLE, TOWN OF",,"LINCOLN COUNTY",,,="05/20/77",,="09/29/78",,"11/16/11",,="09/29/78",,,"No"
"560010#","DIXON, TOWN OF",,"CARBON COUNTY",,,,,="09/30/87",,"(All Zone D)",,="09/30/87",,,"No"
"560013#","DOUGLAS, CITY OF",,"CONVERSE COUNTY",,,"11/01/74",,"10/17/78",,"11/04/09",,"10/17/78",,,"No"
"560018#","DUBOIS, TOWN OF",,"FREMONT COUNTY",,,="01/23/74",,"11/01/98",,="09/16/11",,"11/01/98",,,"No"
"560025#","EAST THERMOPOLIS, TOWN OF",,"HOT SPRINGS COUNTY",,,"11/08/74",,="03/23/99",,="03/23/99",,="03/23/99",,,"No"
"560093#","ELK MOUNTAIN, TOWN OF",,"CARBON COUNTY",,,="03/06/79",,"11/04/87",,"11/04/87(M)",,"11/04/87",,,"No"
"560054#","EVANSTON, CITY OF",,"UINTA COUNTY",,,="05/21/76",,="02/17/10",,="02/17/10",,="01/15/88",,,"No"
"560071B","EVANSVILLE, TOWN OF",,"NATRONA COUNTY",,,="09/19/75",,="07/17/78",,="05/18/15",,="07/17/78",,,"No"
"560119","FORT LARAMIE, TOWN OF",,"GOSHEN COUNTY",,,,,,," ",,="03/31/14(E)",,,"No"
"560080#","FREMONT COUNTY *",,"FREMONT COUNTY",,,,,="02/01/79",,="02/05/14",,="02/01/79",,,"No"
"560007#","GILLETTE, CITY OF",,"CAMPBELL COUNTY",,,="06/28/74",,="05/15/78",,="01/02/08",,="05/15/78",,,"No"
"560014#","GLENROCK, TOWN OF",,"CONVERSE COUNTY",,,="01/09/74",,"11/15/85",,"11/04/09",,"11/15/85",,,"No"
"560022","GOSHEN COUNTY *",,"GOSHEN COUNTY",,,="07/19/77",,="03/01/86",,="03/01/86(L)",,="03/01/86",,,"No"
"560050#","GREEN RIVER, TOWN OF",,"SWEETWATER COUNTY",,,="08/16/74",,="07/17/78",,="06/20/00",,="07/17/78",,,"No"
"560005#","GREYBULL, TOWN OF",,"BIG HORN COUNTY",,,="06/21/74",,="02/19/80",,="02/19/14",,="02/19/80",,,"No"
"560072","GUERNSEY, TOWN OF",,"PLATTE COUNTY",,,"11/12/76",,,,"(NSFHA)",,="07/15/92",,,"No"
"560097","HOT SPRINGS COUNTY*",,"HOT SPRINGS COUNTY",,,,,,,"(NSFHA)",,"11/19/97",,,"No"
"560019#","HUDSON, TOWN OF",,"FREMONT COUNTY",,,="09/06/74",,="07/17/78",,="09/16/11",,="07/17/78",,,"No"
"560016#","HULETT, TOWN OF",,"CROOK COUNTY",,,"12/10/76",,="04/01/99",,="09/28/07",,="04/01/99",,,"No"
"560052C","JACKSON, TOWN OF",,"TETON COUNTY",,,="05/10/74",,="05/04/89",,="09/16/15",,="05/04/89",,,"No"
"560099","JOHNSON COUNTY*",,"JOHNSON COUNTY",,,,,,,"(NSFHA)",,="07/21/98",,,"No"
"560028#","KAYCEE, TOWN OF",,"JOHNSON COUNTY",,,"11/22/74",,"10/01/86",,="02/20/08",,"10/01/86",,,"No"
"560035#","KEMMERER,TOWN OF",,"LINCOLN COUNTY",,,="03/29/74",,="08/15/78",,"11/16/11",,="08/15/78",,,"No"
"560102","KIRBY, TOWN OF",,"HOT SPRINGS COUNTY",,,,,,," ",,="01/10/01(E)",,,"No"
"560020#","LANDER, CITY OF",,"FREMONT COUNTY",,,="05/03/74",,="09/01/78",,="09/16/11",,="09/01/78",,,"No"
"560029#","LARAMIE COUNTY*",,"LARAMIE COUNTY",,,"11/15/77",,="05/01/80",,="01/17/07",,="05/21/80",,,"No"
"560002#","LARAMIE, CITY OF",,"ALBANY COUNTY",,,="04/05/74",,="09/28/90",,="06/16/11",,="07/16/79",,,"No"
"560032#","LINCOLN COUNTY *",,"LINCOLN COUNTY",,,"10/18/74",,="02/15/80",,"11/16/11",,="02/15/80",,,"No"
"560064","LINGLE, TOWN OF",,"GOSHEN COUNTY",,,="08/15/75",,="05/22/00",,"(NSFHA)",,="05/22/00",,,"No"
"560073#","LOVELL, TOWN OF",,"BIG HORN COUNTY",,,="08/08/75",,"10/01/86",,="02/19/14(M)",,"10/01/86",,,"No"
"560074#","LUSK, TOWN OF",,"NIOBRARA COUNTY",,,="09/19/75",,="03/18/86",,="03/18/86(M)",,="03/18/86",,,"No"
"560075#","LYMAN, TOWN OF",,"UINTA COUNTY",,,="09/19/75",,="02/17/10",,"(NSFHA)",,="07/15/85",,,"No"
"560006#","MANDERSON, TOWN OF",,"BIG HORN COUNTY",,,="09/13/74",,="04/16/79",,="02/19/14",,="04/16/79",,,"No"
"560066#","MEDICINE BOW, TOWN OF",,"CARBON COUNTY",,,="06/25/76",,"12/01/12",,"12/01/12(L)",,"12/01/12",,,"No"
"560039#","MEETEETSE, TOWN OF",,"PARK COUNTY",,,"11/22/74",,"10/01/86",,="06/18/10(M)",,"10/01/86",,,"No"
"560076B","MILLS, TOWN OF",,"NATRONA COUNTY",,,="08/16/77",,"12/01/86",,="05/18/15",,"12/01/86",,,"No"
"560077#","MOORCROFT, TOWN OF",,"CROOK COUNTY",,,="09/19/75",,="03/01/86",,="02/02/07",,="03/01/86",,,"No"
"560092#","MOUNTAIN VIEW, TOWN OF",,"UINTA COUNTY",,,"12/24/76",,="02/17/10",,="02/17/10",,="07/04/89",,,"No"
"560036B","NATRONA COUNTY *",,"NATRONA COUNTY",,,="06/20/73",,="08/15/78",,="05/18/15",,="08/15/78",,,"No"
"560057#","NEWCASTLE, CITY OF",,"WESTON COUNTY",,,="08/30/74",,="05/01/86",,="04/02/02",,="05/01/86",,,"No"
"560098#","OPAL, TOWN OF",,"LINCOLN COUNTY",,,,,"11/16/11",,"11/16/11(M)",,="05/09/97",,,"No"
"560085#","PARK COUNTY*",,"PARK COUNTY",,,="04/25/78",,="08/01/87",,="06/18/10(M)",,="08/01/87",,,"No"
"560031#","PINE BLUFFS, TOWN OF",,"LARAMIE COUNTY",,,="04/12/74",,="05/01/86",,="01/17/07",,="05/01/86",,,"No"
"560086A","PLATTE COUNTY *",,"PLATTE COUNTY",,,="03/28/78",,="03/23/01",,="07/01/11(L)",,="07/01/11",,,"No"
"560040#","POWELL, CITY OF",,"PARK COUNTY",,,="06/25/76",,="06/18/10",,="06/18/10(M)",,="07/15/85",,,"No"
,,"Page 482 of ",," 527",,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,,,,
"Communities Participating in the National Flood Program",,,,,,,,,,,,,,,,,,
"CID",,"Community Name",,,"County",,"Init FHBM
Identified",,,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Reg-Emer Date",,,"Tribal",
"560046#",,"RANCHESTER, TOWN OF",,,"SHERIDAN COUNTY",,,="09/06/74",,,="04/15/88",,="01/16/14",,="04/15/88",,,"No"
"560011",,"RAWLINS, CITY OF",,,"CARBON COUNTY",,,="05/24/74",,,,,"(NSFHA)",,"12/11/85",,,"No"
"560096#",,"RIVERSIDE,TOWN OF",,,"CARBON COUNTY",,,,,,="07/02/87",,="07/02/87(M)",,="07/02/87",,,"No"
"560021#",,"RIVERTON, CITY OF",,,"FREMONT COUNTY",,,="03/29/74",,,="09/01/99",,="09/16/11(M)",,="09/01/99",,,"No"
"560051#",,"ROCK SPRINGS, CITY OF",,,"SWEETWATER COUNTY",,,="05/31/74",,,="07/16/79",,="07/20/98",,="07/16/79",,,"No"
"560012",,"SARATOGA, TOWN OF",,,"CARBON COUNTY",,,="06/14/74",,,"10/01/86",,"10/01/86(L)",,"10/01/86",,,"No"
"560047#",,"SHERIDAN COUNTY *",,,"SHERIDAN COUNTY",,,="07/04/78",,,="08/01/86",,="01/16/14",,="08/01/86",,,"No"
"560044#",,"SHERIDAN, CITY OF",,,"SHERIDAN COUNTY",,,="01/16/74",,,="09/01/78",,="01/16/14",,="09/01/78",,,"No"
"560078#",,"SHOSHONI, TOWN OF",,,"FREMONT COUNTY",,,="08/15/75",,,="09/16/11",,"(NSFHA)",,="05/28/86",,,"No"
"560110#",,"STAR VALLEY RANCH, TOWN OF",,,"LINCOLN COUNTY",,,,,,"11/16/11",,"(NSFHA)",,="02/10/12",,,"No"
"560048#",,"SUBLETTE COUNTY*",,,"SUBLETTE COUNTY",,,"11/15/77",,,="01/01/08",,="01/01/08(L)",,="01/01/08",,,"No"
"560017#",,"SUNDANCE, TOWN OF",,,"CROOK COUNTY",,,="05/17/74",,,="08/19/86",,="02/02/07",,="08/19/86",,,"No"
"560055#",,"TEN SLEEP, TOWN OF",,,"WASHAKIE COUNTY",,,"12/13/74",,,="05/01/86",,="03/02/09(M)",,="05/01/86",,,"No"
"560094C",,"TETON COUNTY *",,,"TETON COUNTY",,,="08/29/78",,,="05/04/89",,="09/16/15",,="05/04/89",,,"No"
"560026#",,"THERMOPOLIS, TOWN OF",,,"HOT SPRINGS COUNTY",,,="04/12/74",,,="07/17/78",,="01/20/99",,="07/17/78",,,"No"
"560023",,"TORRINGTON, CITY OF",,,"GOSHEN COUNTY",,,="03/15/74",,,,,"(NSFHA)",,"12/11/85",,,"No"
,,"City of Torrington has SFHA on Goshen County FIRM panels 560022 65 and 560022 71 converted by letter on 03/01/1986.",,,,,,,,,,,,,,,,
"560053#",,"UINTA COUNTY *",,,"UINTA COUNTY",,,"12/27/74",,,="02/17/10",,="02/17/10",,"12/15/78",,,"No"
"560089#",,"WASHAKIE COUNTY *",,,"WASHAKIE COUNTY",,,="08/29/78",,,="03/02/09",,="03/02/09",,="03/02/09",,,"No"
"560043#",,"WHEATLAND, TOWN OF",,,"PLATTE COUNTY",,,="04/12/74",,,="04/16/79",,="04/16/79",,="04/16/79",,,"No"
"560056#",,"WORLAND, CITY OF",,,"WASHAKIE COUNTY",,,="05/03/74",,,="09/15/78",,="03/02/09",,="09/15/78",,,"No"
"560117#",,"WRIGHT, TOWN OF",,,"CAMPBELL COUNTY",,,,,,="01/02/08",,="01/02/08",,="01/02/08",,,"No"
,"Summary:",,,,,,,,,,,,,,,,,
,,,"Total In Flood Program",,,,,,="0",,,,,,,,,
,,,"Total In Emergency Program",,,,,,="0",,,,,,,,,
,,,"Total In the Regular Program",,,,,,="0",,,,,,,,,
,,,"Total In Regular Program with No Special Flood Hazard",,,,,,="0",,,,,,,,,
,,,"Total In Regular Program But Minimally Flood Prone",,,,,,="0",,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,"Page 483 of ",," 527",,,,,,,,,,="03/04/2020",,
"Federal Emergency Management Agency",,,,,,,,,,,,,,,
"Community Status Book Report",,,,,,,,,,,,,,,
"Nation",,,,,,,,,,,,,,,
"Communities Not in the National Flood Program",,,,,,,,,,,,,,,
"CID","Community Name",,"County",,"Init FHBM
Identified",,"Init FIRM
Identified",,"Curr Eff
Map Date",,"Sanction Date",,,"Tribal",
,"** ALABAMA **",,,,,,,,,,,,,,
="010095#","AKRON, TOWN OF",,"HALE COUNTY",,,="07/18/75",,="01/06/10",,="01/06/10",,="07/18/76",,,"No"
="010435#","BAILEYTON, TOWN OF",,"CULLMAN COUNTY",,,,,"12/02/04",,="05/24/11",,"12/02/05",,,"No"
="010479#","BANKS, TOWN OF",,"PIKE COUNTY",,,,,="09/19/07",,"12/02/11",,="09/19/08",,,"No"
="010352#","BEAR CREEK, TOWN OF",,"MARION COUNTY",,,="06/18/76",,"10/19/10",,"10/19/10",,="06/18/77",,,"No"
="010460#","BEATRICE CITY, CITY OF",,"MONROE COUNTY",,,,,="02/04/09",,="02/04/09",,="02/04/10",,,"No"
